,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Manufacturer
5584,Hyderabad,2014,24300,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.55,Maruti
5585,Hyderabad,2015,47883,Diesel,Manual,Second,26.21,1248.0,88.5,5.0,7.4,Maruti
5586,Kochi,2013,12467,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,25.64,Audi
5587,Kolkata,2013,56683,Diesel,Automatic,Second,17.05,1995.0,184.0,5.0,13.5,BMW
5588,Bangalore,2013,38000,Petrol,Manual,First,15.6,1196.0,70.0,5.0,3.55,Ford
5589,Ahmedabad,2018,35000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,15.0,Hyundai
5590,Pune,2007,80000,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,1.95,Hyundai
5591,Pune,2006,125000,Petrol,Manual,Second,13.5,1799.0,130.0,5.0,2.3,Honda
5592,Chennai,2013,123000,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,15.0,Toyota
5593,Chennai,2012,70000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.15,Hyundai
5594,Hyderabad,2012,87982,Diesel,Manual,First,21.64,1461.0,84.8,5.0,5.0,Nissan
5595,Jaipur,2013,40714,Diesel,Automatic,Second,18.12,1995.0,190.0,5.0,24.75,BMW
5596,Pune,2008,83000,Diesel,Manual,Second,16.52,1991.0,123.7,5.0,2.6,Chevrolet
5597,Ahmedabad,2011,86000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.75,Hyundai
5598,Ahmedabad,2009,60002,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,4.85,Skoda
5599,Jaipur,2013,60000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,27.0,Mercedes-Benz
5600,Kolkata,2014,84677,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.0,Honda
5601,Delhi,2017,23000,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,28.75,BMW
5602,Hyderabad,2016,81424,Diesel,Manual,First,12.99,2494.0,100.6,8.0,14.49,Toyota
5603,Delhi,2013,36400,Diesel,Automatic,First,7.5,4806.0,394.3,4.0,72.0,Porsche
5604,Chennai,2012,70000,Diesel,Manual,Second,22.71,1461.0,84.8,5.0,4.0,Nissan
5605,Delhi,2015,40000,Diesel,Manual,Second,26.59,1248.0,74.0,5.0,4.5,Maruti
5606,Mumbai,2019,600,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,6.25,Maruti
5607,Pune,2015,65320,Diesel,Automatic,Second,16.96,1968.0,138.03,5.0,11.5,Volkswagen
5608,Pune,2009,79000,Petrol,Manual,Third,9.8,2354.0,180.0,5.0,3.1,Honda
5609,Mumbai,2018,5000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,10.11,Honda
5610,Coimbatore,2019,6028,Petrol,Manual,First,17.01,1591.0,121.3,5.0,11.54,Hyundai
5611,Delhi,2006,86000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.0,Maruti
5612,Kolkata,2013,160000,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,2.5,Maruti
5613,Kochi,2011,59967,Petrol,Automatic,First,9.74,1984.0,208.0,5.0,18.0,Audi
5614,Coimbatore,2018,43127,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.85,Toyota
5615,Kochi,2012,65727,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.97,Hyundai
5616,Pune,2013,70000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,4.75,Hyundai
5617,Coimbatore,2018,39861,Diesel,Manual,First,20.14,1498.0,88.8,5.0,7.38,Volkswagen
5618,Delhi,2017,16485,Diesel,Automatic,First,22.48,1995.0,187.74,5.0,42.75,BMW
5619,Bangalore,2010,77332,Diesel,Manual,Second,23.0,1396.0,90.0,5.0,3.65,Hyundai
5620,Kochi,2017,17489,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.99,Hyundai
5621,Pune,2012,125000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,13.5,Toyota
5622,Chennai,2016,35129,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.0,Maruti
5623,Hyderabad,2016,22982,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,10.95,Hyundai
5624,Pune,2013,54500,Petrol,Manual,Third,20.36,1197.0,78.9,5.0,2.95,Hyundai
5625,Ahmedabad,2017,16235,Diesel,Manual,First,24.7,1047.0,69.0,5.0,5.5,Tata
5626,Kochi,2017,73641,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,17.08,Skoda
5627,Hyderabad,2015,59572,Diesel,Manual,First,26.59,1248.0,74.0,5.0,6.85,Maruti
5628,Jaipur,2014,112827,Petrol,Automatic,First,13.1,1997.0,141.1,5.0,10.5,Honda
5629,Hyderabad,2010,118000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,8.75,Toyota
5630,Kolkata,2010,60000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,2.7,Honda
5631,Mumbai,2012,75059,Petrol,Automatic,First,17.0,1591.0,121.3,5.0,4.25,Hyundai
5632,Pune,2018,3000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,7.9,Toyota
5633,Delhi,2011,78000,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,4.5,Skoda
5634,Kolkata,2012,47000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.0,Nissan
5635,Delhi,2012,42000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,4.75,Honda
5636,Kolkata,2018,6820,Diesel,Manual,First,22.54,1396.0,88.76,5.0,7.65,Hyundai
5637,Kochi,2013,55176,Petrol,Manual,Second,17.4,1599.0,104.0,5.0,3.47,Chevrolet
5638,Kochi,2016,39854,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5.64,Honda
5639,Kolkata,2013,24000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,2.95,Volkswagen
5640,Jaipur,2016,55000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.65,Maruti
5641,Kochi,2012,45840,Diesel,Automatic,First,11.4,2953.0,153.86,7.0,8.41,Ford
5642,Pune,2006,155000,Petrol,Manual,Third,15.4,1590.0,94.0,5.0,0.85,Maruti
5643,Pune,2003,125000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,0.8,Maruti
5644,Coimbatore,2014,52951,Diesel,Manual,First,20.14,1498.0,88.0,5.0,5.65,Volkswagen
5645,Kolkata,2013,49000,Petrol,Manual,First,17.1,1591.0,121.3,5.0,4.5,Hyundai
5646,Ahmedabad,2015,52000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,6.9,Maruti
5647,Mumbai,2001,227000,Diesel,Manual,Fourth & Above,0.0,2446.0,0.0,8.0,2.2,Toyota
5648,Jaipur,2013,120005,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.0,Nissan
5649,Mumbai,2015,33000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,5.6,Skoda
5650,Delhi,2016,126000,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2.2,Maruti
5651,Bangalore,2013,66700,Petrol,Manual,First,15.0,1598.0,103.5,5.0,4.0,Skoda
5652,Jaipur,2014,122000,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,16.0,Toyota
5653,Mumbai,2016,29000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12.6,Hyundai
5654,Kochi,2014,42315,Petrol,Manual,First,18.5,1197.0,82.9,5.0,4.79,Hyundai
5655,Mumbai,2015,22001,CNG,Manual,First,26.6,998.0,58.16,5.0,3.65,Maruti
5656,Kochi,2016,84580,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.83,Honda
5657,Jaipur,2002,75000,Petrol,Manual,First,16.1,796.0,37.0,4.0,0.51,Maruti
5658,Pune,2006,85000,Petrol,Manual,Second,13.8,1299.0,70.0,5.0,0.69,Ford
5659,Delhi,2015,24296,Petrol,Manual,First,20.85,1197.0,83.14,5.0,4.65,Maruti
5660,Kolkata,2014,40000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,6.49,Honda
5661,Chennai,2009,64514,Diesel,Manual,First,16.8,1493.0,110.0,5.0,2.9,Hyundai
5662,Delhi,2016,35000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,7.4,Hyundai
5663,Bangalore,2016,41000,Petrol,Manual,Second,25.17,799.0,53.3,5.0,3.25,Renault
5664,Ahmedabad,2008,60123,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.95,Maruti
5665,Jaipur,2015,53000,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,4.0,Hyundai
5666,Delhi,2017,9000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.85,Hyundai
5667,Coimbatore,2015,53497,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5.45,Honda
5668,Hyderabad,2007,68000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,1.99,Ford
5669,Hyderabad,2014,65000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,8.99,Hyundai
5670,Kolkata,2014,45155,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.5,Toyota
5671,Coimbatore,2018,20026,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,9.27,Honda
5672,Ahmedabad,2015,60000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,6.99,Hyundai
5673,Coimbatore,2019,15976,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,36.76,Mercedes-Benz
5674,Kochi,2017,30523,Petrol,Automatic,First,14.7,1798.0,177.5,5.0,17.08,Skoda
5675,Kolkata,2013,26300,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.8,Chevrolet
5676,Kolkata,2011,66000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.49,Volkswagen
5677,Jaipur,2016,70000,Diesel,Manual,First,23.65,1248.0,88.5,5.0,8.85,Maruti
5678,Ahmedabad,2011,46000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,4.15,Honda
5679,Hyderabad,2017,28000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,10.0,Volkswagen
5680,Delhi,2017,46000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4.75,Hyundai
5681,Jaipur,2017,33000,Petrol,Automatic,First,24.04,999.0,67.0,5.0,3.2,Renault
5682,Kochi,2017,27718,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.28,Maruti
5683,Bangalore,2013,58000,Petrol,Manual,First,15.8,1499.0,110.0,5.0,7.5,Ford
5684,Coimbatore,2018,33150,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7.39,Maruti
5685,Pune,2013,77000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.65,Maruti
5686,Chennai,2007,70000,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,11.0,Mercedes-Benz
5687,Kolkata,2012,97000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.0,Maruti
5688,Chennai,2012,75300,Diesel,Manual,Second,25.44,936.0,57.6,5.0,2.25,Chevrolet
5689,Kochi,2010,69918,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.83,Maruti
5690,Coimbatore,2019,4721,Petrol,Manual,First,14.0,796.0,35.0,5.0,4.11,Maruti
5691,Kolkata,2014,39163,Diesel,Manual,First,13.5,2477.0,178.0,7.0,14.7,Mitsubishi
5692,Pune,2013,80000,Petrol,Automatic,First,13.0,2987.0,210.0,5.0,25.0,Mercedes-Benz
5693,Bangalore,2015,66000,Diesel,Manual,First,25.44,936.0,56.3,5.0,2.35,Chevrolet
5694,Coimbatore,2017,36154,Diesel,Manual,Second,25.83,1498.0,99.0,5.0,6.41,Ford
5695,Ahmedabad,2012,34000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.75,Honda
5696,Chennai,2016,60000,Diesel,Automatic,Second,17.9,2143.0,136.0,5.0,17.55,Mercedes-Benz
5697,Jaipur,2015,32000,Diesel,Manual,First,21.38,1396.0,88.7,5.0,10.25,Hyundai
5698,Kochi,2012,79985,Diesel,Manual,First,17.8,1399.0,67.0,5.0,3.16,Ford
5699,Bangalore,2014,37600,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,22.5,Audi
5700,Kochi,2015,31965,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3.55,Hyundai
5701,Kochi,2010,70749,Petrol,Automatic,First,12.05,1995.0,154.0,5.0,9.86,BMW
5702,Chennai,2013,38000,Diesel,Automatic,First,16.46,2993.0,258.0,5.0,45.0,BMW
5703,Kochi,2017,41534,Petrol,Manual,First,17.01,1591.0,121.3,5.0,7.99,Hyundai
5704,Jaipur,2017,54455,Diesel,Automatic,First,22.0,1498.0,108.495,5.0,6.5,Volkswagen
5705,Kolkata,2007,42000,Petrol,Manual,First,14.49,1399.0,92.7,5.0,0.75,Chevrolet
5706,Coimbatore,2018,52073,Diesel,Manual,Second,18.3,1991.0,147.9,5.0,9.87,Chevrolet
5707,Kochi,2018,40175,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,6.36,Hyundai
5708,Mumbai,2017,16503,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,9.5,Honda
5709,Kochi,2017,15029,Petrol,Manual,First,19.1,1197.0,82.0,5.0,6.05,Hyundai
5710,Mumbai,2013,26200,CNG,Manual,First,30.46,796.0,47.3,5.0,2.15,Maruti
5711,Hyderabad,2015,76362,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.5,Hyundai
5712,Kolkata,2007,18700,Petrol,Manual,Second,19.7,796.0,46.3,5.0,1.25,Maruti
5713,Coimbatore,2015,67585,Diesel,Manual,First,12.99,2494.0,100.6,7.0,11.99,Toyota
5714,Mumbai,2010,57000,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,2.5,Hyundai
5715,Kochi,2019,22321,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,11.66,Honda
5716,Jaipur,1998,95150,Petrol,Manual,Third,17.3,993.0,60.0,5.0,0.53,Maruti
5717,Kolkata,2015,36428,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.1,Maruti
5718,Hyderabad,2012,73500,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,2.6,Ford
5719,Kochi,2015,47234,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5.09,Honda
5720,Hyderabad,2008,62364,Petrol,Manual,First,13.2,1495.0,94.0,5.0,2.3,Hyundai
5721,Pune,2012,89000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.0,Hyundai
5722,Ahmedabad,2013,58653,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4.4,Maruti
5723,Delhi,2013,30000,Petrol,Automatic,Second,14.8,1595.0,120.7,5.0,11.0,Mercedes-Benz
5724,Coimbatore,2014,64042,Diesel,Manual,First,17.3,1998.0,163.7,5.0,5.7,Chevrolet
5725,Chennai,2013,120000,Diesel,Automatic,First,20.0,1968.0,138.1,5.0,6.95,Skoda
5726,Hyderabad,2014,90000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7.9,Mahindra
5727,Kochi,2018,30733,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,29.3,BMW
5728,Kolkata,2009,43600,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,10.24,Mercedes-Benz
5729,Pune,2010,71473,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,5.35,Skoda
5730,Mumbai,2014,39000,Petrol,Automatic,Second,16.5,1198.0,86.8,5.0,3.49,Honda
5731,Hyderabad,2009,84045,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.85,Hyundai
5732,Mumbai,2014,57004,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.35,Honda
5733,Coimbatore,2012,75464,Petrol,Manual,First,15.6,1196.0,70.0,5.0,3.62,Ford
5734,Hyderabad,2006,142000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,6.25,Toyota
5735,Kochi,2012,118683,Diesel,Manual,Second,21.0,1461.0,64.1,5.0,3.19,Mahindra
5736,Delhi,2018,42000,Petrol,Manual,First,18.15,1198.0,82.0,6.0,5.5,Mahindra
5737,Kochi,2019,12800,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.67,Hyundai
5738,Jaipur,2011,80000,Petrol,Manual,First,12.0,2092.0,127.0,7.0,5.5,Tata
5739,Hyderabad,2014,76126,Diesel,Manual,First,19.3,1248.0,73.9,5.0,6.6,Maruti
5740,Chennai,2017,21000,Diesel,Automatic,Second,15.97,2993.0,258.0,5.0,55.0,BMW
5741,Pune,2013,85000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,21.0,Audi
5742,Jaipur,2017,27000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,4.5,Maruti
5743,Coimbatore,2016,45794,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,20.67,Hyundai
5744,Hyderabad,2013,57352,Diesel,Automatic,First,14.39,1998.0,163.7,5.0,6.5,Chevrolet
5745,Coimbatore,2018,41467,Diesel,Automatic,First,15.0,2143.0,204.0,5.0,37.98,Mercedes-Benz
5746,Mumbai,2009,42000,Petrol,Manual,First,17.92,1086.0,62.1,5.0,1.45,Hyundai
5747,Delhi,2014,62549,CNG,Manual,First,26.6,998.0,58.16,5.0,2.95,Maruti
5748,Hyderabad,2015,67048,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.9,Maruti
5749,Kochi,2018,11732,Petrol,Manual,First,17.4,1497.0,117.3,5.0,10.07,Honda
5750,Mumbai,2016,37000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6.5,Nissan
5751,Hyderabad,2015,30000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,22.0,BMW
5752,Hyderabad,2016,53000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,9.75,Honda
5753,Jaipur,2014,60000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6.0,Nissan
5754,Delhi,2014,65000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.99,Hyundai
5755,Ahmedabad,2008,51000,Petrol,Manual,First,17.0,1086.0,0.0,5.0,1.75,Hyundai
5756,Delhi,2015,92000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,19.75,Toyota
5757,Kolkata,2017,31000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,16.95,Toyota
5758,Chennai,2017,43917,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.8,Maruti
5759,Kolkata,2007,46707,Petrol,Manual,First,17.0,1086.0,0.0,5.0,0.99,Hyundai
5760,Pune,2013,84000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.95,Hyundai
5761,Coimbatore,2015,55662,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,42.83,Audi
5762,Hyderabad,2014,51000,Diesel,Automatic,First,27.03,1969.0,190.0,5.0,21.5,Volvo
5763,Jaipur,2015,24398,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.9,Honda
5764,Hyderabad,2011,78000,Petrol,Manual,Second,20.92,998.0,67.1,5.0,2.3,Maruti
5765,Delhi,2012,40315,Petrol,Manual,First,18.5,1198.0,86.8,5.0,2.75,Honda
5766,Jaipur,2011,83000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,6.71,Mahindra
5767,Kochi,2017,58151,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,9.6,Renault
5768,Kochi,2017,30519,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12.81,Hyundai
5769,Coimbatore,2019,20712,Petrol,Manual,First,23.84,1199.0,84.0,5.0,6.94,Tata
5770,Mumbai,2015,48000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.45,Mahindra
5771,Hyderabad,2015,85000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,6.0,Volkswagen
5772,Delhi,2013,32000,Petrol,Automatic,First,14.8,1595.0,120.7,5.0,11.0,Mercedes-Benz
5773,Delhi,2011,52000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.6,Maruti
5774,Hyderabad,2007,58307,Petrol,Manual,First,15.3,1341.0,83.0,5.0,1.95,Hyundai
5775,Mumbai,2013,30000,Diesel,Automatic,First,17.54,2993.0,313.0,4.0,45.0,BMW
5776,Chennai,2014,40000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,22.0,Audi
5777,Kolkata,2015,36000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,4.9,Hyundai
5778,Kochi,2015,58817,Diesel,Manual,First,19.87,1461.0,83.14,5.0,6.25,Nissan
5779,Chennai,2013,55000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,6.1,Volkswagen
5780,Mumbai,2011,39000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.6,Hyundai
5781,Delhi,2011,6500,Petrol,Automatic,Third,6.4,5204.0,560.0,2.0,120.0,Lamborghini
5782,Hyderabad,2012,35000,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,29.0,Jaguar
5783,Pune,2010,49900,Petrol,Manual,Second,17.5,1298.0,85.8,5.0,3.3,Maruti
5784,Hyderabad,2013,99500,Diesel,Manual,Second,22.3,1248.0,74.0,5.0,3.05,Tata
5785,Kolkata,2012,33249,Diesel,Manual,First,21.27,1396.0,88.76,5.0,3.25,Hyundai
5786,Delhi,2014,52000,Petrol,Manual,First,19.1,1197.0,81.86,5.0,3.75,Hyundai
5787,Mumbai,2015,45000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,13.25,Toyota
5788,Hyderabad,2017,22000,Petrol,Manual,First,23.84,1199.0,84.0,5.0,4.8,Tata
5789,Kochi,2019,7858,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.8,Renault
5790,Pune,2011,112000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,8.5,Toyota
5791,Coimbatore,2016,41082,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,38.76,Mercedes-Benz
5792,Ahmedabad,2009,72000,Petrol,Automatic,First,16.8,1497.0,116.4,5.0,3.2,Honda
5793,Hyderabad,2011,84912,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.5,Hyundai
5794,Pune,2015,70000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12.25,Hyundai
5795,Mumbai,2014,21000,Petrol,Manual,First,19.5,1199.0,86.76,5.0,4.75,Honda
5796,Delhi,2016,27000,Petrol,Manual,First,18.78,999.0,74.0,5.0,4.5,Volkswagen
5797,Kolkata,2012,29000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.35,Hyundai
5798,Hyderabad,2014,48425,Diesel,Manual,First,23.08,1461.0,63.12,5.0,3.4,Renault
5799,Pune,2016,19000,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,10.0,Volkswagen
5800,Hyderabad,2012,210000,Diesel,Manual,First,12.99,2494.0,100.0,7.0,9.0,Toyota
5801,Delhi,2013,64000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,5.2,Toyota
5802,Chennai,2006,200000,Diesel,Manual,Second,16.8,1493.0,110.0,5.0,1.85,Hyundai
5803,Chennai,2013,100000,Diesel,Automatic,Second,11.3,2987.0,254.8,7.0,38.0,Mercedes-Benz
5804,Kochi,2013,69140,Diesel,Manual,First,20.46,1461.0,83.8,5.0,5.11,Renault
5805,Coimbatore,2019,21214,Petrol,Manual,First,15.41,1598.0,103.52,5.0,9.66,Skoda
5806,Kolkata,2015,28000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.4,Hyundai
5807,Kochi,2017,29085,Petrol,Manual,First,18.15,1198.0,82.0,6.0,5.84,Mahindra
5808,Kolkata,2016,30000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3.8,Maruti
5809,Mumbai,2012,32910,Petrol,Automatic,First,16.98,998.0,66.1,5.0,2.5,Maruti
5810,Kolkata,2015,30000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,6.95,Honda
5811,Pune,2010,35102,Petrol,Automatic,First,12.6,1798.0,161.6,5.0,5.5,Skoda
5812,Coimbatore,2017,22831,Petrol,Manual,First,18.9,1197.0,82.0,5.0,6.19,Hyundai
5813,Hyderabad,2013,74911,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6.0,Renault
5814,Pune,2015,21000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.75,Hyundai
5815,Kochi,2018,37160,Diesel,Manual,First,22.77,1498.0,98.59,5.0,9.46,Ford
5816,Jaipur,2011,41000,Petrol,Manual,Second,16.95,1498.0,97.7,5.0,3.0,Nissan
5817,Chennai,2016,37294,Diesel,Manual,First,25.83,1498.0,99.0,5.0,5.75,Ford
5818,Coimbatore,2009,56927,Petrol,Manual,First,13.5,1799.0,130.0,5.0,4.41,Honda
5819,Kochi,2017,21954,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.7,Renault
5820,Kolkata,2014,50000,Petrol,Manual,Second,19.4,1198.0,86.8,5.0,2.5,Honda
5821,Coimbatore,2012,78212,Petrol,Manual,First,16.1,1298.0,88.2,5.0,5.35,Maruti
5822,Delhi,2013,64500,Diesel,Manual,First,21.9,1396.0,88.8,5.0,3.65,Hyundai
5823,Delhi,2014,51000,Diesel,Automatic,First,17.2,1968.0,138.03,5.0,13.0,Skoda
5824,Delhi,2012,52000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.45,Maruti
5825,Mumbai,2015,120000,Diesel,Automatic,First,21.21,1498.0,103.2,5.0,5.75,Volkswagen
5826,Coimbatore,2017,65792,Diesel,Manual,First,26.0,1498.0,98.6,5.0,8.11,Honda
5827,Ahmedabad,2018,30000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,7.75,Hyundai
5828,Coimbatore,2017,54387,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,5.85,Nissan
5829,Mumbai,2018,1617,Petrol,Manual,First,25.17,799.0,53.3,5.0,4.29,Renault
5830,Hyderabad,2015,82000,Diesel,Manual,First,25.6,1498.0,98.6,5.0,8.0,Honda
5831,Mumbai,2017,20000,Diesel,Manual,First,13.68,2393.0,147.8,8.0,16.5,Toyota
5832,Jaipur,2015,98000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,5.5,Maruti
5833,Delhi,2015,57000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,6.35,Ford
5834,Jaipur,2013,250000,Diesel,Manual,Second,12.99,2494.0,100.6,8.0,7.9,Toyota
5835,Hyderabad,2014,56549,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.2,Ford
5836,Bangalore,2012,78500,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.65,Volkswagen
5837,Kochi,2016,55036,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.35,Hyundai
5838,Pune,2016,55000,Diesel,Manual,First,19.87,1461.0,83.8,5.0,7.8,Renault
5839,Chennai,2007,90000,Petrol,Manual,Second,13.8,1299.0,70.0,5.0,1.4,Ford
5840,Chennai,2007,155000,Diesel,Manual,First,13.1,2499.0,141.0,7.0,5.5,Ford
5841,Hyderabad,2018,17810,Diesel,Manual,First,27.39,1248.0,74.0,5.0,8.5,Maruti
5842,Kochi,2011,42408,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,10.48,Mercedes-Benz
5843,Ahmedabad,2005,81000,Petrol,Manual,Second,15.9,1298.0,85.0,5.0,0.75,Maruti
5844,Pune,2008,52000,Petrol,Manual,Second,12.85,1396.0,99.6,5.0,1.3,Tata
5845,Mumbai,2013,35000,Diesel,Automatic,First,16.73,2993.0,218.0,5.0,21.0,BMW
5846,Delhi,2013,60000,Petrol,Manual,First,17.92,1086.0,62.1,5.0,2.3,Hyundai
5847,Mumbai,2015,27000,Diesel,Automatic,First,19.5,1968.0,141.0,5.0,14.95,Skoda
5848,Coimbatore,2017,55975,Diesel,Automatic,Second,17.68,1968.0,174.33,5.0,35.92,Audi
